osm_id;roof:shape;roof:material
362865303;flat;concrete
362865305;hipped;metal
362865306;flat;concrete
362865307;;metal
362865308;hipped;
362865309;flat;
362865310;flat;concrete
362865311;;roof_tiles
362865312;hipped;roof_tiles
362865313;;concrete
362865314;hipped;metal
362865315;;metal
362865316;hipped;metal
362865317;;metal
362865318;flat;concrete
362865319;hipped;
362865320;flat;concrete
362865321;flat;concrete
362865322;;metal
362865324;;roof_tiles
362865325;;metal
362865327;;metal
362865329;flat;concrete
362865330;;metal
362865331;flat;concrete
362865332;flat;concrete
362865333;hipped;metal
362865334;hipped;
362865335;flat;metal
362865336;;metal
362865337;hipped;metal
362865338;;roof_tiles
362865339;flat;metal
362865340;hipped;metal
362865341;hipped;
362865343;;concrete
363235850;flat;concrete
363235851;flat;concrete
363235852;hipped;
363235853;hipped;
363235854;hipped;
363235855;hipped;
363235856;hipped;
363243171;flat;metal
363243172;flat;concrete
363243827;hipped;concrete
363243828;flat;concrete
363255481;flat;concrete
363255482;hipped;
363255488;hipped;roof_tiles
363258874;flat;
363258877;;metal
363258878;flat;metal
363258879;flat;concrete
363258880;;metal
363260591;flat;concrete
363266020;flat;concrete
363267681;hipped;metal
363267683;flat;concrete
363268729;flat;metal
363268732;flat;metal
363383688;flat;metal
363383691;flat;metal
363383693;flat;concrete
363383695;flat;concrete
363383697;flat;concrete
363383707;;concrete
363383709;flat;concrete
363383711;;metal
363383712;hipped;metal
363383713;flat;concrete
362865344;hipped;
362865345;flat;concrete
362865346;;metal
362865348;;metal
362865349;;metal
362865350;hipped;
362865352;;metal
362865353;;metal
365536066;flat;concrete
365536067;hipped;metal
365536068;;metal
365536069;hipped;metal
365536070;;concrete
365536071;flat;concrete
365536073;flat;concrete
365536074;;metal
365536076;flat;metal
365536077;hipped;metal
365536078;;metal
365536079;hipped;metal
365536080;hipped;roof_tiles
365536081;flat;concrete
365536084;;metal
365536085;;metal
365536086;hipped;metal
365536087;hipped;metal
365536088;hipped;roof_tiles
365536091;;metal
365536092;;roof_tiles
365536094;hipped;roof_tiles
365536095;;metal
365543090;;metal
365543091;;metal
365543092;;concrete
365543093;hipped;roof_tiles
365543094;hipped;roof_tiles
365543095;hipped;
365543096;hipped;metal
365543097;hipped;metal
363383715;flat;concrete
363383718;flat;metal
363383720;flat;metal
363386079;;metal
363386081;hipped;metal
363388127;;metal
363388128;flat;concrete
363388129;hipped;concrete
363388130;flat;concrete
363391239;flat;concrete
363391241;flat;
363391243;flat;metal
363391244;flat;metal
363391245;hipped;metal
363391246;hipped;metal
363391247;hipped;metal
363394125;hipped;
363462824;;metal
363462827;;metal
363462831;flat;metal
363462832;flat;metal
363462833;flat;metal
363464982;flat;concrete
363464983;flat;concrete
363464986;;metal
363464987;hipped;roof_tiles
363464988;flat;roof_tiles
363464989;;metal
363466853;;roof_tiles
363466856;flat;
363466858;flat;concrete
363466859;flat;concrete
363470532;flat;concrete
363470533;;roof_tiles
363470534;flat;concrete
363470535;flat;concrete
363470536;flat;concrete
363470537;flat;concrete
363470538;flat;concrete
365881865;flat;metal
365884224;hipped;metal
365884225;;metal
366609096;flat;
366611603;;metal
366614313;;metal
366614314;;concrete
366615779;flat;concrete
366617918;flat;
366648622;;metal
366648623;flat;metal
366648624;flat;metal
366648625;flat;metal
366648626;flat;metal
366648627;flat;concrete
366648628;;metal
366648629;;metal
366649431;;metal
366651607;flat;concrete
366651609;flat;concrete
366651610;flat;concrete
366651611;;metal
366651862;flat;concrete
366651863;flat;concrete
366651864;flat;concrete
366651865;flat;concrete
366652237;hipped;roof_tiles
366652238;;metal
366652239;;metal
366652240;;metal
366652241;;metal
366652242;;metal
366653034;flat;metal
366656398;flat;concrete
366656399;;metal
366656400;flat;concrete
366656401;;roof_tiles
366656402;flat;concrete
366656404;flat;concrete
367370979;flat;concrete
367370980;flat;
367370981;;metal
367370982;flat;
367370983;flat;concrete
367370984;flat;concrete
367370985;hipped;roof_tiles
367370986;;roof_tiles
367370987;flat;concrete
367370988;;metal
367370990;flat;metal
367370991;;metal
367370992;flat;concrete
367370993;;metal
367370994;flat;concrete
367370996;flat;concrete
367370997;flat;metal
367370998;flat;concrete
367370999;hipped;roof_tiles
367371000;hipped;concrete
367371002;flat;concrete
367371003;hipped;
367371004;hipped;roof_tiles
367371005;;metal
367371006;hipped;roof_tiles
367371007;;metal
367371008;hipped;roof_tiles
367371009;hipped;metal
367371010;flat;concrete
367371011;flat;metal
367371013;flat;concrete
367371014;hipped;metal
367371015;flat;metal
367371016;flat;concrete
367372148;;metal
367372149;;metal
367372150;;metal
367372151;;metal
366771362;hipped;roof_tiles
366656405;flat;concrete
366656656;hipped;roof_tiles
366657247;;metal
366657249;flat;concrete
366657250;flat;concrete
366658462;hipped;metal
366659875;;metal
366659876;;metal
366767276;;metal
366767567;hipped;
366767783;flat;
366767785;;roof_tiles
366768385;flat;metal
366770416;flat;metal
366770419;flat;concrete
366770951;flat;concrete
366770952;;metal
366770953;hipped;metal
366770954;hipped;roof_tiles
366770955;hipped;
366770956;hipped;
366770957;;roof_tiles
366770960;flat;metal
366770961;;metal
366770962;;metal
366770963;;metal
366770964;;metal
366770965;;metal
366771354;hipped;roof_tiles
366771356;hipped;roof_tiles
366771357;;roof_tiles
366771358;;roof_tiles
366771361;hipped;roof_tiles
367372152;flat;concrete
367372154;hipped;metal
367372155;hipped;roof_tiles
367372156;hipped;metal
367372157;hipped;metal
367372158;hipped;
367372159;hipped;
367372160;hipped;metal
367372161;flat;concrete
367372162;hipped;metal
367372163;hipped;
367372164;hipped;metal
367372165;hipped;metal
367372166;hipped;roof_tiles
367372167;;metal
367372172;;metal
367375055;hipped;
367375056;hipped;roof_tiles
367375057;hipped;roof_tiles
367375058;hipped;metal
367375059;hipped;metal
367375060;hipped;metal
367375061;hipped;
367375063;;metal
367375064;hipped;metal
367375066;hipped;metal
367375067;hipped;roof_tiles
367375068;hipped;roof_tiles
367375069;hipped;roof_tiles
367375070;hipped;metal
366771364;flat;concrete
366771365;hipped;roof_tiles
366771367;hipped;roof_tiles
366771368;hipped;roof_tiles
366771369;hipped;roof_tiles
366772337;flat;metal
366775005;;metal
366776190;;metal
366776194;;metal
366776198;flat;concrete
366776201;;metal
366776204;flat;concrete
366777693;;metal
366777694;flat;concrete
366777695;flat;concrete
366777696;hipped;metal
366777697;;metal
366777698;hipped;metal
366940029;flat;concrete
366940031;flat;concrete
366940032;flat;metal
366940033;flat;concrete
366940034;flat;concrete
366940035;flat;concrete
366940036;flat;metal
367375728;hipped;
367375729;hipped;
367375730;flat;concrete
367376965;;metal
367377275;hipped;metal
367377276;hipped;metal
367377381;hipped;metal
367377382;flat;concrete
367379007;flat;metal
365884230;flat;metal
365885729;flat;roof_tiles
365887644;flat;concrete
365899230;;metal
365899233;;metal
365899235;flat;roof_tiles
365899238;;metal
365899241;;metal
365899243;hipped;roof_tiles
365899245;flat;concrete
365909395;hipped;roof_tiles
365909396;flat;metal
365909397;flat;concrete
365917347;;metal
365926528;;concrete
365926529;hipped;
365926530;hipped;roof_tiles
365926532;hipped;
365927217;hipped;metal
365927797;;metal
365927800;;metal
365927802;flat;concrete
365931030;;metal
365931033;flat;metal
365931034;flat;metal
365931035;;metal
365931037;flat;concrete
365932284;;metal
365937828;flat;metal
366030815;;roof_tiles
366030816;hipped;
366030817;flat;concrete
366031061;;metal
366033968;flat;concrete
366033969;flat;concrete
366033970;hipped;
365543098;flat;metal
365543099;hipped;metal
365543100;hipped;
365543101;hipped;metal
365543102;hipped;metal
365543104;hipped;metal
365543106;;metal
365628697;hipped;metal
365628698;hipped;metal
365628699;hipped;metal
365628700;hipped;metal
365628701;;metal
365628702;hipped;metal
365628703;;metal
365628704;hipped;metal
365628705;;metal
365628706;;metal
365628707;;metal
365628708;;metal
365628709;;metal
365628710;;metal
365628711;;metal
365628712;;metal
365628713;;metal
365628714;flat;concrete
365628715;;metal
365628716;;metal
365628717;flat;metal
365628718;hipped;metal
365628719;;metal
365628720;flat;metal
365628722;hipped;metal
365628723;flat;metal
365628724;flat;metal
365628725;flat;concrete
365628726;flat;concrete
365628728;flat;metal
367375072;hipped;roof_tiles
367375073;hipped;roof_tiles
367375074;flat;metal
367375585;hipped;roof_tiles
367375586;;metal
367375587;flat;metal
367375588;hipped;roof_tiles
367375589;;metal
367375590;hipped;roof_tiles
367375591;;metal
367375594;;metal
367375595;hipped;
367375597;hipped;metal
367375598;;concrete
367375600;hipped;roof_tiles
367375601;hipped;roof_tiles
367375602;hipped;roof_tiles
367375603;hipped;metal
367375604;;metal
367375605;hipped;roof_tiles
367375606;flat;concrete
367375607;flat;metal
367375608;hipped;roof_tiles
367375609;hipped;roof_tiles
367375720;hipped;
367375721;hipped;
367375722;flat;
367375723;hipped;
367375724;hipped;
367375725;hipped;
367375726;flat;metal
367375727;hipped;
367740641;;metal
367740642;;roof_tiles
367740643;flat;metal
367740644;;metal
367740645;;metal
367740646;flat;concrete
367740647;;metal
367740648;flat;metal
367740649;;concrete
366033971;hipped;
366033972;hipped;
366033973;hipped;
366033974;hipped;roof_tiles
366033975;hipped;metal
366033976;flat;metal
366033978;flat;metal
366054533;flat;concrete
366062732;;metal
366198748;hipped;
366198749;flat;
366223713;;metal
366223714;;metal
366223715;;metal
366224409;hipped;metal
366225863;;metal
366225864;;metal
366225865;;metal
366225866;;metal
366225867;;metal
366225868;;metal
366225869;;metal
366225870;;metal
366225871;;metal
366225872;;metal
366225873;;metal
366225874;;metal
366225875;;metal
366225876;;metal
366225877;;metal
366225878;;metal
366225879;hipped;roof_tiles
366226512;;metal
366226513;;metal
366226514;flat;concrete
366226516;flat;metal
366234056;hipped;metal
366234057;hipped;metal
366234058;hipped;metal
366234059;hipped;metal
366234060;hipped;metal
366234061;hipped;metal
366234062;hipped;metal
366234063;hipped;metal
366234064;hipped;metal
366234065;hipped;metal
366234066;hipped;metal
366234067;hipped;metal
366234068;hipped;roof_tiles
366234070;hipped;roof_tiles
366234072;flat;concrete
366234073;hipped;roof_tiles
366234748;hipped;roof_tiles
366234749;;metal
366234750;;roof_tiles
366234751;flat;concrete
366234755;;metal
366234756;;metal
366234757;;metal
366234758;flat;concrete
366234762;;metal
366234763;;metal
366234764;;metal
366234765;;metal
366234767;;metal
366234768;;metal
366234769;flat;concrete
366234771;hipped;metal
366234772;hipped;metal
366234773;hipped;metal
366235017;;metal
366235018;flat;metal
366235468;hipped;metal
366235469;;metal
366235470;hipped;metal
366235471;hipped;metal
366235472;hipped;metal
366235473;;concrete
366239296;flat;concrete
366239297;;metal
366239298;;metal
366239300;hipped;metal
366239301;;metal
366239302;hipped;metal
366239303;;metal
366239304;;metal
366239435;hipped;roof_tiles
366239436;hipped;roof_tiles
366239439;hipped;roof_tiles
366239441;hipped;roof_tiles
366244117;hipped;metal
366244118;hipped;metal
366244121;hipped;roof_tiles
366244123;flat;roof_tiles
366244125;hipped;roof_tiles
366244127;hipped;roof_tiles
366244128;flat;concrete
366244129;;metal
366249507;flat;metal
366249509;;metal
366249511;;metal
366249513;hipped;metal
366249515;;metal
366249517;;metal
365628729;;metal
365628730;flat;metal
365628731;;metal
365628732;flat;
365628733;flat;metal
365628734;flat;metal
365628735;;metal
365628736;;metal
365628737;hipped;roof_tiles
365628738;flat;concrete
365628742;;metal
365628743;flat;concrete
365628744;;metal
365628745;hipped;roof_tiles
365628746;flat;concrete
365628747;;metal
365628748;;metal
365628750;hipped;
365629781;hipped;
365629782;;metal
365629784;;metal
365629786;flat;concrete
365629787;flat;
365629788;;roof_tiles
365629789;flat;concrete
365629790;hipped;roof_tiles
365629791;;metal
365629792;hipped;roof_tiles
365629793;flat;concrete
365629795;hipped;
365629797;hipped;metal
365629798;flat;
365629799;flat;concrete
365629800;flat;metal
367379008;flat;concrete
367379009;flat;concrete
367379010;flat;
367379011;flat;metal
367379012;flat;metal
367380620;flat;concrete
367380621;;metal
367380622;;metal
367380623;;metal
367380624;;metal
367380625;hipped;metal
367380628;flat;metal
367385473;hipped;metal
367385474;;metal
367497640;hipped;
367497649;flat;metal
367497650;flat;concrete
367497651;flat;concrete
367497654;;metal
367497658;flat;
367497664;flat;metal
367504970;flat;metal
367504983;;metal
367504986;;metal
367504999;;metal
367505006;;metal
367505011;;metal
367505013;flat;concrete
367505031;;concrete
367505032;flat;concrete
365629801;;metal
365629802;flat;concrete
365629805;flat;concrete
365629806;hipped;roof_tiles
365629807;flat;roof_tiles
365629808;flat;concrete
365629809;flat;concrete
365629810;;metal
365629811;;metal
365629812;flat;concrete
365629813;flat;concrete
365629814;flat;concrete
365629817;;concrete
365629818;hipped;
365629819;hipped;
365629820;hipped;metal
365629821;hipped;concrete
365629823;hipped;
365629825;flat;
365629826;;metal
366940042;hipped;metal
366940044;hipped;metal
366942879;flat;concrete
366942880;flat;metal
366942881;flat;roof_tiles
366942883;flat;concrete
366942892;hipped;roof_tiles
366942894;;metal
366942896;;metal
366942897;flat;
366942899;flat;concrete
366945464;hipped;roof_tiles
366945468;;metal
366945470;;metal
366945471;;metal
366945472;flat;concrete
366945474;;metal
366945477;flat;metal
366945479;;metal
367505042;flat;metal
367509808;;metal
367509809;hipped;metal
367509810;;metal
367509811;;metal
367509812;hipped;metal
367513972;flat;metal
367513973;flat;concrete
367513974;;metal
367513975;flat;concrete
367513976;flat;metal
367513977;;metal
367513978;flat;concrete
367513979;flat;metal
367513980;hipped;metal
367513981;;concrete
367513982;;metal
367513983;flat;concrete
367513984;flat;metal
367513985;;metal
367513986;flat;metal
367513987;;metal
367513988;;metal
367513990;flat;concrete
367513991;;metal
367513992;flat;metal
367513993;flat;concrete
367513994;;metal
367513995;;metal
