node_id;max_version;latitude;longitude;tile;osm_id;damage;roof;material
1907;2;180378893;-630280618;1665879229;367375597;;hipped;3
1908;2;180371340;-630252963;1665879229;367375598;;pitch;1
1909;2;180378494;-630268412;1665879229;367375600;;hipped;2
1910;2;180371042;-630284190;1665879229;367375601;;hipped;2
1911;2;180375800;-630266131;1665879229;367375602;;hipped;2
1912;2;180375796;-630274798;1665879229;367375603;;hipped;3
1913;2;180374708;-630277383;1665879229;367375604;;pitch;3
1914;2;180374571;-630268337;1665879229;367375605;;hipped;2
1915;2;180375389;-630263931;1665879229;367375606;;flat;1
1916;2;180370461;-630276232;1665879228;367375607;;flat;3
1917;2;180381021;-630260796;1665879229;367375608;;hipped;2
1918;2;180372713;-630260220;1665879229;367375609;;hipped;2
1919;2;180370199;-630234593;1665879230;367375720;;hipped;6
1920;2;180370914;-630237270;1665879231;367375721;;hipped;6
1921;2;180374222;-630229419;1665879231;367375722;;flat;4
1922;2;180366496;-630230842;1665879230;367375723;;hipped;6
1923;2;180369012;-630238885;1665879230;367375724;;hipped;6
1924;2;180368281;-630234578;1665879230;367375725;;hipped;6
1925;2;180369384;-630229835;1665879230;367375726;;flat;3
1926;2;180367060;-630233292;1665879230;367375727;;hipped;6
1927;3;180405023;-630480069;1665879240;367740641;none;pitch;3
1928;3;180389148;-630470760;1665879197;367740642;none;pitch;2
1929;3;180390405;-630476344;1665879197;367740643;none;flat;3
1930;3;180410462;-630469313;1665879240;367740644;destroyed;pitch;3
1931;3;180406289;-630475752;1665879240;367740645;none;pitch;3
1932;3;180398582;-630476432;1665879240;367740646;none;flat;1
1933;3;180402094;-630469611;1665879240;367740647;destroyed;pitch;3
1934;3;180413984;-630469017;1665879240;367740648;partial;flat;3
1935;3;180396293;-630469948;1665879197;367740649;none;pitch;1
1936;2;180400436;-630975693;1665879106;366033971;;hipped;6
1937;2;180400114;-630975385;1665879106;366033972;;hipped;6
1938;2;180399797;-630975079;1665879106;366033973;;hipped;6
1939;2;180402016;-630977249;1665879106;366033974;;hipped;2
1940;2;180405256;-630978829;1665879106;366033975;;hipped;3
1941;2;180424559;-631099882;1665877738;366033976;;flat;3
1942;2;180424049;-631104013;1665877738;366033978;;flat;3
1943;2;180444354;-631162472;1665877737;366046353;;unknown;5
1944;3;180519224;-631280189;1665877744;366054533;partial;flat;1
1945;3;180493277;-631290191;1665877711;366062732;partial;;3
1946;2;180317713;-630882811;1665879067;366192376;;pitch;6
1947;2;180315966;-630880219;1665879067;366198748;;hipped;6
1948;2;180316944;-630881602;1665879067;366198749;;flat;6
1949;2;180317263;-630882187;1665879067;366198750;;pitch;6
1950;3;180504050;-631285791;1665877711;366223713;significant;pitch;3
1951;3;180503943;-631278748;1665877733;366223714;significant;pitch;3
1952;3;180504794;-631282474;1665877733;366223715;significant;pitch;3
1953;3;180508601;-631290608;1665877722;366224409;unknown;hipped;3
1954;3;180499825;-631292634;1665877711;366225863;none;pitch;3
1955;3;180501121;-631295070;1665877711;366225864;none;pitch;3
1956;3;180495691;-631295144;1665877711;366225865;none;pitch;3
1957;3;180501147;-631300324;1665877711;366225866;none;pitch;3
1958;3;180510020;-631299907;1665877722;366225867;significant;pitch;3
1959;3;180505130;-631305842;1665877711;366225868;significant;pitch;3
1960;3;180509641;-631306872;1665877722;366225869;significant;pitch;3
1961;3;180505964;-631301055;1665877711;366225870;significant;pitch;3
1962;3;180510357;-631302382;1665877722;366225871;significant;pitch;3
1963;3;180509741;-631305734;1665877722;366225872;significant;pitch;3
1964;3;180505182;-631304309;1665877711;366225873;significant;pitch;3
1965;3;180509348;-631308379;1665877722;366225874;significant;pitch;3
1966;3;180510172;-631301123;1665877722;366225875;significant;pitch;3
1967;3;180505193;-631307203;1665877711;366225876;significant;pitch;3
1968;3;180506112;-631299746;1665877711;366225877;significant;pitch;3
1969;3;180505142;-631302450;1665877711;366225878;significant;pitch;3
1970;3;180507176;-631293491;1665877711;366225879;partial;hipped;2
1971;3;180496708;-631318251;1665877711;366226512;none;pitch;3
1972;3;180497448;-631320041;1665877711;366226513;none;pitch;3
1973;3;180498711;-631307444;1665877711;366226514;none;flat;1
1974;3;180492990;-631311542;1665877711;366226516;none;flat;3
1975;3;180501652;-631337529;1665877711;366234056;partial;hipped;3
1976;3;180498315;-631338837;1665877711;366234057;none;hipped;3
1977;3;180499802;-631333755;1665877711;366234058;destroyed;hipped;3
1978;3;180501317;-631331932;1665877711;366234059;destroyed;hipped;3
1979;3;180500423;-631336149;1665877711;366234060;significant;hipped;3
1980;3;180500168;-631332415;1665877711;366234061;destroyed;hipped;3
1981;3;180502507;-631331909;1665877711;366234062;destroyed;hipped;3
1982;3;180500149;-631334980;1665877711;366234063;significant;hipped;3
1983;3;180497129;-631332979;1665877711;366234064;none;hipped;3
1984;3;180498022;-631335412;1665877711;366234065;none;hipped;3
1985;3;180504427;-631336415;1665877711;366234066;significant;hipped;3
1986;3;180500909;-631326448;1665877711;366234067;partial;hipped;3
1987;3;180529448;-631352977;1665877720;366234068;none;hipped;2
1988;3;180525859;-631359905;1665877720;366234070;none;hipped;2
1989;3;180495836;-631327619;1665877711;366234072;none;flat;1
1990;3;180526429;-631344038;1665877720;366234073;none;hipped;2
1991;2;180318683;-630883946;1665879067;366234748;;hipped;2
1992;2;180320119;-630886746;1665879067;366234749;;pitch;3
1993;2;180320268;-630888152;1665879067;366234750;;pitch;2
1994;2;180320962;-630889896;1665879067;366234751;;flat;1
1995;2;180319867;-630886255;1665879067;366234755;;pitch;3
1996;2;180319629;-630885838;1665879067;366234756;;pitch;3
1997;2;180319399;-630885465;1665879067;366234757;;pitch;3
1998;2;180320721;-630889154;1665879067;366234758;;flat;1
1999;2;180322447;-630896168;1665879067;366234761;;pitch;6
2000;2;180322574;-630897863;1665879067;366234762;;pitch;3
2001;2;180323195;-630900567;1665879065;366234763;;pitch;3
2002;2;180323578;-630902112;1665879065;366234764;;pitch;3
2003;2;180323760;-630905341;1665879065;366234765;;pitch;3
2004;2;180315035;-630919024;1665879064;366234767;;pitch;3
2005;2;180316377;-630921466;1665879065;366234768;;pitch;3
2006;2;180318060;-630923540;1665879065;366234769;;flat;1
2007;2;180317888;-630925015;1665879065;366234771;;hipped;3
2008;2;180317074;-630924918;1665879065;366234772;;hipped;3
2009;2;180316316;-630924802;1665879065;366234773;;hipped;3
2010;2;180314555;-630929234;1665879064;366235017;;pitch;3
2011;2;180314125;-630926816;1665879064;366235018;;flat;3
2012;2;180313554;-630931146;1665879064;366235468;;hipped;3
2013;2;180311751;-630926228;1665879064;366235469;;pitch;3
2014;2;180309787;-630926000;1665879064;366235470;;hipped;3
2015;2;180310248;-630930258;1665879064;366235471;;hipped;3
2016;2;180307655;-630928315;1665879064;366235472;partial;hipped;3
2017;2;180306251;-630926890;1665879064;366235473;none;pitch;1
2018;2;180294952;-630953942;1665879064;366239296;;flat;1
2019;2;180286745;-630938912;1665879053;366239297;unknown;;3
2020;2;180283258;-630942447;1665879053;366239298;unknown;;3
2021;2;180284734;-630939933;1665879053;366239300;unknown;hipped;3
2022;2;180283956;-630939157;1665879053;366239301;none;pitch;3
2023;2;180283463;-630940053;1665879053;366239302;none;hipped;3
2024;2;180282505;-630939571;1665879053;366239303;partial;pitch;3
2025;2;180281953;-630940502;1665879053;366239304;none;pitch;3
2026;2;180280323;-630947790;1665879053;366239435;;hipped;2
2027;2;180278174;-630952014;1665879053;366239436;;hipped;2
2028;2;180277852;-630948958;1665879053;366239439;;hipped;2
2029;2;180283372;-630947252;1665879053;366239440;unknown;;4
2030;2;180275917;-630942548;1665879053;366239441;none;hipped;2
2031;2;180250450;-630906557;1665879052;366244117;;hipped;3
2032;2;180253169;-630906177;1665879052;366244118;;hipped;3
2033;2;180262550;-630908771;1665879053;366244121;;hipped;2
2034;2;180267678;-630904693;1665879053;366244123;;flat;2
2035;2;180269260;-630902265;1665879053;366244125;;hipped;2
2036;2;180272041;-630901591;1665879053;366244127;;hipped;2
2037;2;180275873;-630903607;1665879053;366244128;;flat;1
2038;2;180283972;-630916055;1665879053;366244129;;pitch;3
2039;3;180502571;-631315962;1665877711;366249507;significant;flat;3
2040;3;180507869;-631316805;1665877711;366249509;partial;pitch;3
2041;3;180504015;-631313582;1665877711;366249511;none;pitch;3
2042;3;180503479;-631317083;1665877711;366249513;none;hipped;3
2043;3;180504242;-631315920;1665877711;366249515;none;pitch;3
2044;3;180508269;-631313918;1665877722;366249517;none;pitch;3
2045;2;180407081;-631000516;1665879106;365628729;;pitch;3
2046;2;180404579;-631002273;1665879106;365628730;;flat;3
2047;2;180403908;-631005227;1665879106;365628731;;pitch;3
2048;2;180399746;-630997862;1665879106;365628732;;flat;5
2049;3;180395612;-630997590;1665879063;365628733;;flat;3
2050;2;180398790;-630993197;1665879106;365628734;;flat;3
2051;2;180395943;-630988883;1665879063;365628735;;pitch;3
2052;2;180394916;-630987813;1665879063;365628736;;pitch;3
2053;3;180393504;-630986395;1665879063;365628737;;hipped;2
2054;2;180390347;-630986157;1665879063;365628738;;flat;1
2055;2;180391654;-630988613;1665879063;365628739;;unknown;4
2056;2;180390809;-630987849;1665879063;365628740;;unknown;4
2057;2;180391874;-630986904;1665879063;365628741;;unknown;4
2058;2;180392598;-630984659;1665879063;365628742;;pitch;3
2059;2;180386356;-630980415;1665879063;365628743;;flat;1
2060;2;180388592;-630979976;1665879063;365628744;;pitch;3
2061;2;180394298;-630978798;1665879063;365628745;;hipped;2
2062;2;180390187;-630978316;1665879063;365628746;;flat;1
2063;2;180388331;-630976410;1665879063;365628747;;pitch;3
2064;2;180373565;-630962591;1665879063;365628748;;unknown;3
2065;2;180372493;-630961089;1665879063;365628750;;hipped;6
2066;2;180361179;-630948753;1665879068;365629781;;hipped;6
2067;2;180363747;-630949974;1665879068;365629782;;pitch;3
2068;2;180366445;-630949855;1665879068;365629784;;pitch;3
2069;2;180371889;-630956483;1665879063;365629786;;flat;1
2070;2;180374394;-630958611;1665879063;365629787;;flat;5
2071;2;180375178;-630959915;1665879063;365629788;;pitch;2
2072;2;180379683;-630961101;1665879063;365629789;;flat;1
2073;2;180381957;-630962110;1665879063;365629790;;hipped;2
2074;2;180379342;-630965061;1665879063;365629791;;pitch;3
2075;2;180378793;-630968852;1665879063;365629792;;hipped;2
2076;2;180385248;-630969312;1665879063;365629793;;flat;1
2077;2;180382885;-630970520;1665879063;365629794;;unknown;4
2078;2;180384556;-630971482;1665879063;365629795;;hipped;6
2079;2;180386184;-630971972;1665879063;365629796;;pitch;6
2080;3;180388679;-630974835;1665879063;365629797;;hipped;3
2081;2;180389933;-630972420;1665879063;365629798;;flat;5
2082;2;180402390;-630986175;1665879106;365629799;;flat;1
2083;2;180400117;-630984216;1665879106;365629800;;flat;3
2084;3;180319255;-630387668;1665879217;367379008;unknown;flat;1
2085;3;180316061;-630386906;1665879217;367379009;none;flat;1
2086;3;180314499;-630388904;1665879216;367379010;significant;flat;4
2087;3;180314174;-630387375;1665879216;367379011;partial;flat;3
2088;3;180315530;-630388342;1665879216;367379012;none;flat;3
2089;3;180291685;-630357542;1665879216;367380620;destroyed;flat;1
2090;3;180288543;-630359635;1665879216;367380621;significant;pitch;3
2091;4;180290497;-630358909;1665879216;367380622;none;pitch;3
2092;3;180289132;-630352571;1665879216;367380623;none;pitch;3
2093;3;180290842;-630352417;1665879216;367380624;significant;pitch;3
2094;3;180292138;-630355852;1665879216;367380625;none;hipped;3
2095;3;180293673;-630352105;1665879216;367380628;destroyed;flat;3
2096;2;180314374;-630293889;1665879224;367385473;;hipped;3
2097;3;180318490;-630281583;1665879225;367385474;significant;pitch;3
2098;3;180330276;-630381952;1665879217;367497640;none;hipped;6
2099;3;180340101;-630386732;1665879217;367497649;unknown;flat;3
2100;3;180339871;-630371389;1665879217;367497650;partial;flat;1
2101;3;180342054;-630362654;1665879217;367497651;none;flat;1
2102;3;180336099;-630385064;1665879217;367497654;significant;pitch;3
2103;3;180334824;-630385066;1665879217;367497658;unknown;flat;6
2104;3;180340347;-630356546;1665879217;367497664;none;flat;3
2105;3;180355941;-630375846;1665879220;367504962;partial;pitch;6
2106;3;180356487;-630380325;1665879220;367504964;partial;pitch;4
2107;3;180352149;-630369098;1665879220;367504970;destroyed;flat;3
2108;3;180353860;-630373358;1665879220;367504973;partial;pitch;6
2109;3;180355141;-630376810;1665879220;367504974;none;pitch;6
2110;3;180355865;-630378609;1665879220;367504981;partial;pitch;6
2111;3;180347012;-630366006;1665879220;367504983;partial;pitch;3
2112;3;180343344;-630367697;1665879220;367504986;partial;pitch;3
2113;3;180354931;-630373238;1665879220;367504988;none;pitch;6
2114;3;180354128;-630374205;1665879220;367504990;none;pitch;6
2115;3;180357589;-630380381;1665879220;367504993;partial;pitch;6
2116;3;180352965;-630370646;1665879220;367504999;none;pitch;3
2117;3;180356165;-630379535;1665879220;367505002;partial;pitch;6
2118;3;180354778;-630375939;1665879220;367505004;partial;pitch;6
2119;3;180342511;-630354782;1665879217;367505006;none;pitch;3
2120;3;180354451;-630375080;1665879220;367505008;none;pitch;6
2121;3;180347179;-630367234;1665879220;367505011;partial;pitch;3
2122;3;180353970;-630372222;1665879220;367505013;destroyed;flat;1
2123;3;180355638;-630375054;1665879220;367505015;partial;pitch;6
2124;3;180357285;-630379617;1665879220;367505017;partial;pitch;6
2125;3;180356938;-630378667;1665879220;367505022;partial;pitch;6
2126;3;180351490;-630373336;1665879220;367505031;partial;pitch;1
2127;3;180342931;-630355616;1665879217;367505032;none;flat;1
2128;2;180403048;-630989933;1665879106;365629801;;pitch;3
2129;2;180400992;-630990050;1665879106;365629802;;flat;1
2130;2;180401294;-631000598;1665879106;365629803;;pitch;4
2131;2;180410583;-631009470;1665879104;365629805;;flat;1
2132;2;180406715;-630987895;1665879106;365629806;;hipped;2
2133;2;180408021;-630987823;1665879106;365629807;;flat;2
2134;2;180406321;-630986363;1665879106;365629808;;flat;1
2135;2;180404492;-630985129;1665879106;365629809;;flat;1
2136;2;180404466;-630982092;1665879106;365629810;;pitch;3
2137;2;180402845;-630981062;1665879106;365629811;;pitch;3
2138;2;180401770;-630979851;1665879106;365629812;;flat;1
2139;2;180389757;-630965308;1665879063;365629813;;flat;1
2140;2;180388399;-630963850;1665879063;365629814;;flat;1
2141;2;180392047;-630962251;1665879063;365629817;;pitch;1
2142;2;180388963;-630959215;1665879063;365629818;;hipped;6
2143;2;180386910;-630957275;1665879063;365629819;;hipped;6
2144;2;180385089;-630954907;1665879063;365629820;;hipped;3
2145;2;180383254;-630951958;1665879069;365629821;;hipped;1
2146;2;180380329;-630949304;1665879069;365629823;;hipped;6
2147;2;180378059;-630949350;1665879069;365629825;;flat;5
2148;2;180376828;-630954214;1665879069;365629826;;pitch;3
2149;3;180347484;-630637039;1665879102;366940042;none;hipped;3
2150;3;180344723;-630648080;1665879102;366940044;partial;hipped;3
2151;4;180335969;-630618193;1665879185;366942879;none;flat;1
2152;3;180334761;-630617289;1665879185;366942880;significant;flat;3
2153;3;180337407;-630619276;1665879185;366942881;partial;flat;2
2154;3;180337713;-630620605;1665879185;366942883;none;flat;1
2155;3;180344318;-630629813;1665879102;366942892;none;hipped;2
2156;3;180345275;-630631041;1665879102;366942894;none;pitch;3
2157;3;180345426;-630631349;1665879102;366942896;none;pitch;3
2158;3;180345652;-630633098;1665879102;366942897;none;flat;4
2159;3;180345549;-630634697;1665879102;366942899;none;flat;1
2160;3;180339663;-630618334;1665879185;366945464;none;hipped;2
2161;3;180337184;-630614866;1665879185;366945468;none;pitch;3
2162;3;180337867;-630614153;1665879185;366945470;none;pitch;3
2163;4;180338204;-630614579;1665879185;366945471;significant;pitch;3
2164;3;180338317;-630616234;1665879185;366945472;none;flat;1
2165;3;180340272;-630614678;1665879185;366945474;none;pitch;3
2166;3;180340992;-630619651;1665879185;366945477;none;flat;3
2167;3;180341801;-630620714;1665879185;366945479;partial;pitch;3
2168;3;180355427;-630377654;1665879220;367505037;none;pitch;6
2169;3;180346204;-630353228;1665879220;367505042;none;flat;3
2170;3;180365042;-630380537;1665879220;367509808;partial;pitch;3
2171;3;180364112;-630389060;1665879220;367509809;none;hipped;3
2172;3;180361712;-630382187;1665879220;367509810;destroyed;pitch;3
2173;3;180363308;-630387143;1665879220;367509811;none;pitch;3
2174;3;180365347;-630391087;1665879220;367509812;none;hipped;3
2175;3;180374974;-630400003;1665879221;367513972;significant;flat;3
2176;3;180372939;-630401777;1665879221;367513973;none;flat;1
2177;3;180370001;-630393713;1665879220;367513974;significant;pitch;3
2178;3;180373914;-630393228;1665879221;367513975;significant;flat;1
2179;3;180377491;-630402740;1665879221;367513976;none;flat;3
2180;3;180376929;-630394551;1665879221;367513977;none;pitch;3
2181;3;180375614;-630392992;1665879221;367513978;partial;flat;1
2182;3;180373048;-630395970;1665879221;367513979;partial;flat;3
